10240
20481
26628
26635
2060
10255
4115
28691
6172
8220
20510
28700
22560
35
4134
4135
12327
12335
18481
14389
14392
6200
59
18492
30782
28736
20551
10312
14409
18505
76
10316
80
2129
84
16468
2134
8278
16471
16472
18518
93
18525
10340
14446
26735
14449
14451
14452
22646
22650
24699
18556
20607
8324
6277
16522
4235
140
28810
30867
8343
4248
10393
8348
12450
8358
2215
18602
16556
30893
28848
20660
16568
16589
2254
30927
26835
218
6363
10460
2271
8426
236
14576
8433
4346
4347
4354
10502
6407
22793
18700
2317
8462
8463
28940
268
22808
18713
20763
14620
285
10526
31013
22824
6443
16696
6457
16697
6459
4412
26938
2368
321
2372
4421
6472
2381
4434
339
12626
6488
22874
2395
10591
353
14692
14693
18790
2408
10600
12653
16751
16752
374
6526
2431
2435
2436
31113
12684
10640
24979
27027
2454
6551
6555
24987
18850
12707
31138
2469
14757
14758
2472
24999
25002
2475
29100
29101
431
14768
2484
25013
14778
29115
27068
20929
2498
16834
452
16835
454
20931
6601
2506
460
31182
16848
22992
468
14804
6615
4569
27101
31206
4591
16880
18929
2548
20984
6649
6652
6653
4614
2567
2570
523
4618
6669
4622
4623
23055
16913
16915
10776
14873
25113
4641
23079
4655
4657
12850
14903
14907
21055
10817
10819
10820
14917
582
25156
27211
10829
31312
595
2646
2648
8794
8795
2652
14940
4704
16996
19045
16999
8812
23153
2674
8827
12927
2689
2694
19082
6814
17054
31393
21154
2723
23203
27301
17062
21159
29352
4777
15018
27309
4782
27312
2737
692
31413
17082
700
17088
6851
10948
19146
2763
6860
25294
17103
25299
727
19160
23256
2782
2783
15070
15073
757
6905
13049
21245
23293
2816
778
13067
27403
25357
31503
2834
4884
13077
19224
793
2842
15134
29473
23335
4908
15149
816
23345
4915
11059
15157
2874
11073
11075
4933
2890
11084
11085
17230
847
4944
31569
29523
19287
863
7008
19302
19305
31594
21358
879
11119
21365
19318
2940
7038
4991
15238
9095
9096
9097
9099
9100
15244
7055
9104
9105
9106
2962
7060
9109
2968
13208
13209
25496
13212
7069
9126
9132
5039
25521
25526
3000
17336
17343
29635
11204
27589
3014
29639
31688
3021
15315
15316
17365
5078
19413
21461
17373
17376
21474
5090
19428
5096
7145
3050
15336
19433
3056
15349
1014
23545
9213
9214
3070
19455
29693
9222
29704
19465
1039
1041
5139
15379
11286
3097
9243
11294
9248
7203
21540
13354
5163
19500
9263
1073
9265
23603
29752
3130
23611
17468
5181
7231
31807
7234
1091
13386
19530
27725
7246
19534
15440
7251
11350
15446
7259
7260
3165
19547
15459
3181
3182
29808
7281
7284
27767
11384
5241
15481
21627
5244
5246
31872
15495
1160
25738
31883
5267
7316
17555
13467
1181
1184
3236
21669
13482
3243
5292
9397
15541
21688
31928
5306
11450
7360
15552
9410
13507
15555
3269
3272
3279
13521
17620
19683
9446
9449
3306
13549
7409
1266
1269
15610
1276
7420
21761
5378
19714
7428
13574
1287
25864
1289
9483
5388
9484
3348
9495
29976
23833
13595
7452
19740
7459
3364
9509
32054
1339
21829
3402
1361
9554
9555
11603
32087
27993
1371
13661
19806
17759
13668
5478
15718
11626
5485
1390
11629
13679
9590
11638
1402
7549
1406
17790
17791
15745
5507
3460
17801
11659
11660
17803
32140
13714
17810
1430
5526
17824
9634
3493
23975
32168
15786
15787
3500
19889
3506
11701
3510
15802
13757
32195
3524
15812
15815
5576
9677
3536
17873
15831
7640
19928
1500
7645
19934
24031
30174
19945
13802
3564
9708
9710
7665
24050
17907
3573
3575
3582
5636
28164
24070
3591
11783
3593
17931
13837
3598
13838
1557
24088
17948
1567
13856
17953
28193
13860
20004
7718
20013
7729
3643
15932
13886
3648
1606
7750
28232
17993
32334
5713
13906
7769
18012
1630
13922
13926
11880
32362
15979
3692
3693
7791
7792
24180
32376
9850
11904
9857
18052
22148
11913
13962
3724
20109
13968
1683
1691
28316
13984
16033
3747
16038
20136
13995
9900
7853
16046
32431
5811
7861
20149
3767
26294
7865
1722
16058
24251
24255
3777
26307
22212
14022
7880
7882
22218
7888
5843
3802
16094
18143
20190
1762
16099
9956
20199
9962
18159
14064
18160
30451
5882
7933
3844
24326
30479
24336
1809
3862
20252
1822
1823
3870
14111
16161
26400
16160
3880
14123
30508
26414
1839
5936
26415
5938
7989
14134
1851
14139
5953
5954
5955
16193
12103
12105
3916
3917
3918
3919
14156
22351
12114
10068
1877
5974
3934
5982
16226
10084
20325
3942
28517
3954
22388
12149
8058
3962
6012
26491
14207
30594
1922
1924
20357
28550
3976
14216
26507
3980
8077
24460
14223
8084
1940
3991
20379
24480
1957
1960
18348
22450
6069
18361
14268
16316
4031
30657
12229
16325
28617
8140
4047
4052
2019
20451
20452
10214
22500
12265
8172
18412
24558
14319
10225
22514
30707
6138
8187
